cs-8_roi-4,cs-8_roi-5,cs-8_roi-6,cs-8_roi-7,cs-8_roi-8,cs-8_roi-9,cs-8_roi-10,cs-8_roi-11,cs-8_roi-13,cs-8_roi-14,cs-8_roi-15,cs-8_roi-16,cs-8_roi-18,cs-8_roi-19,cs-8_roi-20,cs-8_roi-21,cs-9_roi-4,cs-9_roi-5,cs-9_roi-6,cs-9_roi-7,cs-9_roi-8,cs-9_roi-9,cs-9_roi-10,cs-9_roi-11,cs-9_roi-12,cs-9_roi-13,cs-9_roi-14,cs-9_roi-15,cs-9_roi-16,cs-9_roi-18,cs-9_roi-19,cs-9_roi-20,cs-9_roi-21,cs-13_roi-4,cs-13_roi-5,cs-13_roi-6,cs-13_roi-7,cs-13_roi-8,cs-13_roi-9,cs-13_roi-10,cs-13_roi-11,cs-13_roi-12,cs-13_roi-13,cs-13_roi-14,cs-13_roi-15,cs-13_roi-16,cs-13_roi-17,cs-13_roi-18,cs-13_roi-19,cs-13_roi-20
0.9812752954540873,1.0255163658469753,0.9964632790300615,0.9878209775179633,0.9893484877292448,0.9613866236686671,0.9878044573903567,0.9420271151373578,0.9912437702929925,1.0147191289977906,0.9996799721537616,0.9989969156576527,1.0057834450250533,0.9908641040058075,0.9966900057632633,1.0512901201408253,0.9932273715010201,1.0101425724349924,1.0221097176675003,1.0360200293714432,1.012328896775344,1.050866455367466,1.022347291192668,1.027380291146045,1.0152367980265147,1.0596732708241272,1.0102427640070033,1.0198628097435483,1.0296843174847563,0.9836862562840201,1.1182429343524498,1.0885930837563316,1.003662326348071,0.9821304424223409,0.9938674044939757,0.9725809123042457,1.007145099109037,0.9689174108651735,0.9836548583618722,0.99020737784523,1.0310514913077693,1.0498200542007001,0.9933994826069085,0.9944489898767385,1.0169776669415225,0.9875618431765368,1.0014106373814484,1.0290404154225492,1.0378316354119772,1.0224651439031278
0.9969814040026121,1.02390464946413,0.9966959406511148,0.9875676679553583,0.9842793972866988,0.9679176931433853,0.9874812360122199,0.9534569658280424,0.9979493207561615,1.0024658950520917,1.0021712519440793,1.000176095970581,1.0093669661720752,1.0144901077476915,0.9755159372892737,1.0514472349792452,0.9780843336296134,0.9940305482570398,1.0199882477627122,1.05640003199632,1.0106202420098929,1.0438342846853446,1.0269106011775744,1.0280241860454469,1.0220155636359711,1.0250810070112084,1.0097328348309387,1.0148083834707247,1.0212472917744775,0.9711003638236891,1.0719017367448347,1.072220185117954,0.9782980927191626,0.9827217151201066,0.9786470512401971,0.9787234862184266,0.9970633596853558,0.9700229921819328,0.9747082321942637,0.9818542786532714,0.9916835539776326,1.0378156295231686,0.9930751572695944,0.9971852966339577,0.9928397378802164,0.9914314865181232,1.0056602897673528,1.0263697166715817,1.023638903744074,1.0024315788579294
0.997816011644352,1.0195651866549864,0.9977659912926581,1.001038968779351,1.0109361015793756,0.9967282565150674,0.9863268136531242,0.9743946844742448,0.996713740606701,1.004244081411439,1.0285849399140738,1.0123251620298213,1.0133453814534201,1.0238773329258182,0.9947263434805304,1.0379622572204936,0.9862161919992106,0.9826600792984617,1.0138892910998516,1.0082831131084369,1.0075342530389904,1.0075531887119629,1.0018240239603786,1.0167788678539549,1.004802332536474,1.0017131021548547,0.9910790567413984,1.0116412094395155,1.0124294473694793,0.9756743276707552,1.0342282473434457,1.0073198903469749,0.966941841398235,0.9863575863826762,1.0153606601346699,0.9822197057999559,1.003086374562582,0.9896894100136733,0.9790399138253468,0.9833158050618284,1.0134834998174174,1.063709380612708,1.0060884429181685,0.9998239547970961,1.0255610623366405,1.0065137324414957,1.038449668492282,1.0389468413715102,1.056042984197224,0.9997410572612168
0.9840284916582845,1.014126259135486,0.985341184650372,0.9944463819721703,0.9995146075111377,0.9854795831710998,0.9885047046007086,0.9688078855174738,0.9991782957287646,0.9812927679762053,1.01540876644667,0.9983072192379094,0.9976249510939891,1.005170779141645,0.9992109634249468,1.0251572197545407,0.9965290325838189,1.002508769828839,0.9994581758534192,0.9632895247517499,1.000904701159168,0.9854980832031517,0.9685081739675603,1.0023337000322627,0.992562704756439,1.0221290460751675,0.9877136499002053,1.0032767592193756,1.0033120165116056,0.9759887470283507,1.0099925324543253,1.0016383377053297,0.9231705825661723,0.9838983711028695,1.0401826271686678,0.9845718372648004,1.0028873139145182,0.9912004289331102,0.9831871585545098,0.9932106845926175,1.0344552338423683,1.042531668429627,1.0091879367885288,0.9910237776535836,1.0299006014918866,1.0024074709014235,1.0193467603628268,1.0259497323267934,1.0593720474912094,0.9884361107988413
0.9980484020587419,1.0179432888821756,0.9722868499240844,0.9961945263787676,0.9909086789970446,0.9953028086772732,0.9871166472527749,0.9722859307822301,0.9972615701531293,0.9825633858139364,0.9950755830327882,0.9903128315312125,1.0036134073405931,0.9899058319783184,0.9941786824969926,1.0271122484979163,0.9951106393198743,1.012297831962822,1.0063244260718314,1.0034713007444462,0.9943266354454804,0.9964059517497751,0.9842698904833915,1.0033802502280411,1.0075828042644353,1.0332646686628237,0.99475116618601,1.0211163008463537,1.0266261216209573,0.9665953478290589,1.0070286943340503,1.0291497686103497,0.9670753730048387,0.974609216007942,0.9485025444901064,0.9808449078266315,0.9741873224890631,0.9749205361945261,0.9777494300816922,0.9891142339283664,0.9609577522181595,0.9691305087228483,0.9888667981938127,0.9881114888147228,0.9716003632686301,0.9744438434485037,0.9727588565703345,0.9815699288439789,0.9578770537869572,0.963076585052742
1.0062942491468083,1.0069902177471013,0.9894376902333099,1.0069255800821777,0.9977911698154969,1.0060564828293614,0.9855052597625481,0.9884902645143514,0.9921127929874961,0.9858969199054433,1.0069141646066546,0.9945695244908376,1.0072858466649073,0.9892102218310938,1.0107034544124183,1.0217853073095882,0.9893434462974914,1.011887228077908,1.0145858042861058,1.050109793596847,0.9961051131714661,1.0124928030173879,0.9969221903151722,0.9982986201217825,1.029670329731324,1.0616012711779226,0.9919716959193731,1.0173157093693743,1.0494856808324864,0.9748096033299523,1.0324008428855977,1.0210754985323065,1.1326499167781854,0.9711313258240672,0.9453220856033819,0.9863584096560098,0.9666648626940295,0.979086461053628,0.9732143507456876,0.9807381321675028,0.9579113865487336,0.9899203372817763,0.9784665635375478,0.9999452107435929,0.9933423921289806,0.9776076840963767,0.9599892932416705,0.9961368906709945,0.9861650942225949,0.9776027343764848
1.0038937439361773,0.9897976357859741,1.0109088969769557,1.01663949797747,1.011940082537656,1.0142332381239523,1.0012518765116285,0.9964574437164009,0.997643243071584,0.9814931135731044,1.0226879820283037,1.0068865709401678,1.008047267471251,1.009187654727011,1.0308801718415466,0.9884550509918807,0.9513856263426204,0.9877525310094465,0.9913097385427677,1.0314163884925995,0.9916090214975894,0.9987805719567108,0.9795133942010498,0.9731869350696422,0.9707876208825329,1.0488184804834215,0.9815692864167631,0.9867944462611132,1.0149980943784536,0.9513902806800415,1.0013839672777236,1.0085638921078173,1.094630306915341,0.9803228546172521,0.9945610471414088,0.9915312883582857,0.9922686793351203,0.9835750690356093,0.9802792608578775,0.9817007084491264,1.01138460039222,0.9969381843249259,1.0030526877223838,1.0012361036961162,1.0378693936272527,0.9857716872610713,0.9948032170389478,1.0152504705244754,1.036644442629856,1.0176038766132904
1.000335217917449,0.9884283995119447,1.002648377598312,1.0065354229383394,1.0110335756309776,0.9994746680135186,0.988285912975933,0.9881252742093083,1.002789159586481,0.9786921149661862,1.0090664607345472,0.9947892230949594,0.9831163312833002,0.9989645807479903,0.99841794389132,0.9684781308619592,0.9724990295811762,1.0455920110372667,0.9976180533008298,1.01809443023582,0.9907140142034091,1.003039921283106,0.9985979742169008,0.9782785328035756,0.9811974808636408,1.023353841912472,0.9833835205728692,0.9939875118165937,1.0309239267307702,0.9820147269281349,0.9814000333012752,1.0242808883073862,1.058968472966971,0.9984362445134264,1.0011231284052546,0.9864430271421808,1.0129186224729434,0.9883992605934762,1.0067272827653446,1.0099098982319663,1.0451506923929428,1.0426303923114644,1.020403091428821,1.0040174790352203,1.0112073492583922,0.9966770527854601,0.9992423653890717,1.0148042472811671,1.0226588421217149,1.0248446890571883
0.9984109830447372,0.9926181982399608,0.9991128592390313,1.0077774974690494,1.0028602283400332,0.991446867103523,0.9755370473428961,1.0126804971284349,1.0024923864819615,0.98836254171834,0.988985311554569,0.9884006458797125,0.9816442006259505,0.9981021590570722,0.9832267565599172,0.9707924573707458,1.0213646759599115,1.0498672223034806,1.011979962338259,1.0565881023904489,1.00555634190492,1.0158419225577788,1.0163308675519023,0.9955706131760559,1.0354260812892955,1.0318074714970575,0.9962660142730531,1.014370072333597,1.0446350030497775,1.0212027820417209,0.9944113612211799,1.002454789359707,1.0923842245189095,1.021795802831093,1.0069008043340413,0.9932380028061407,1.0085752230082619,0.9853116584668205,1.0157215982253496,1.0175963898832965,1.0360115739167206,1.064607925821309,1.0154347962270553,1.0072087638571694,0.979558630283307,1.009774471425284,1.0001032005262167,0.9931871741678912,1.0204335891204401,1.014297422075814
1.0174932157559085,0.989454337186687,0.9973192385641347,1.021936690819697,1.008131200186525,1.0234077396714232,1.0013729036454855,1.0397223262202313,1.0004399024250124,1.0040025508484396,0.9845441014980789,1.0015694637585044,0.9946426511934738,1.0003406138082225,1.0071807352501914,0.9810001122301237,1.0000881068446894,0.9642518827820407,0.9858354476380564,0.9740996713120884,1.000611354637509,0.9905509886025158,0.9897183241575581,0.9883093949794357,1.0236435964168664,0.9798068211127138,0.9932780031334334,0.9432013894916195,0.978996242599389,0.9856800574924274,0.9754142714627254,0.9619323554840481,0.9719550025821311,1.0288188167599714,1.0219531652142086,1.0052001576178977,1.0136017526374363,0.9853386671634236,1.017769364949475,1.0064756876809808,1.0095762051863726,1.0381460248285528,1.0092066377986837,1.007233444271058,0.9725992929051318,1.011672099210733,1.02906919177409,0.9934797972748151,1.0173657827697054,1.000530179375615
1.0115318365076162,0.9848492412079441,0.999830667670341,1.0196299809769511,1.0189531463825543,1.021058134329379,1.0083086518676305,1.0377838138512683,0.9989867455998859,1.0147942789979847,1.0044523046914653,1.0132664914046439,0.9915892783192235,0.990143933849476,1.0227693340415693,0.9814368986063204,0.9976226233482807,0.9860198315174975,0.9811382916413505,0.968634221537708,0.9983040574356088,0.9834332094398416,0.9930676511650798,0.988579882262137,1.0186164588245579,0.951791034338853,0.9982185301715387,0.9361984251974675,0.994173163237497,0.9905507349469135,0.9670843242744281,0.9676589462059733,0.9456583179420596,1.0231658013375227,1.0451006013623623,1.0105769718895814,1.0277974150504878,0.9943305380003524,1.0217482607307795,1.0143562021947392,1.0164938422766727,1.025609624238379,1.011835772381772,1.0094793619349243,0.9849076241957451,1.0088664724031122,1.0309771930124871,1.00142041142558,1.037528064180799,0.9985160680086412
1.001614033967061,0.9855915538880946,1.0192899626539342,1.0132072178353355,1.0220688015064439,1.0114350407647645,0.9923075985910808,1.0179221552457745,0.9985151144725621,1.0254987924304957,1.0131178276683703,1.0150099081635622,0.9971154615437687,1.0024301463755854,1.023564303976709,0.9958529866376571,1.0001754409139891,1.001091701315665,0.9966744964815303,0.9964398060232829,1.000829744487826,0.9969099566116721,0.9928969251769406,0.9863954628309697,0.995954828006126,0.9931923795881038,0.9829612553656221,0.9809327671383976,1.0085330542537196,0.9933944732517141,0.9845467376085347,0.9711863415665087,0.9953544937921196,1.0354480577472949,1.0564766663863228,1.013838840536823,1.0219101640875097,0.9977319574421931,1.0214000714393041,1.02070006897972,1.0136918032788726,0.9993744259695728,1.019474629597424,1.0155260633376437,0.986935464115563,1.0221576105356904,1.0090632260591732,1.0131021202162198,1.037878033119376,0.9933286818002764
1.0046275315827082,0.9962855443108531,1.014688125061858,1.0021984763493859,1.0031198494214086,1.0088395206181882,1.003195266424762,0.9993135506462363,1.003901044959197,1.0143296349263853,0.9993856542936619,1.012051014812077,1.0072882163208492,1.017309292953054,0.9945992047447411,1.021731332484144,1.0058517884898814,1.006770266959679,0.9916087547419264,0.9624367060161351,1.002887613392018,1.0156488277211442,1.001395721117384,0.9864038063038709,0.9974937039351708,0.9708045493351865,0.9723070556539165,1.00123145282258,1.0028382664873945,1.0035474026707218,1.001036945272769,0.9685109515156903,1.0730770705168347,1.0306665568148017,1.0121514054625234,1.0151115638881478,1.016173265387009,0.9902421824510739,1.0386182042737209,1.0246999143481854,0.9836702788930366,0.9748413555881599,1.0113668210856144,1.0136009910543289,0.9689997016287759,1.0383086838223963,1.0048267723971425,1.0045393310314694,1.0165144775642008,1.0023832572261957
1.006532385129357,0.9991368037731527,0.9972414716303574,0.9862497970181248,1.0028189264369964,1.000125473011448,1.016867747779554,1.0027031163096882,1.0041906097016298,0.9939213396007529,1.0090077400930937,1.0210400438892624,1.0100659971749655,0.997600365015892,0.9947710360981062,1.0120142606916689,1.0152806960292617,0.9994147543470531,0.9757183038744479,0.9659560929204629,1.0042961828456662,0.9930128953395162,1.0148711886947213,0.9845114157368332,0.9924851347014619,0.9102054536834294,0.9901762860069836,1.017903262820743,0.9835958844133492,1.0330040957014905,0.9793370062861568,0.9440523650572595,1.0511945119734096,1.0238048385148872,0.9919153961987802,1.0186571814347751,1.031261079993775,0.9944695953046976,1.0569423839498724,1.0335029998228578,0.9765634448115204,0.9495455665994524,1.0214547524825235,1.0125193450891217,0.9582717331570847,1.03619413136724,1.0229373070868801,0.9918818159613917,1.0165650932449941,1.0167930595449253
1.0037879675545036,0.9854633812398265,1.0043651913343294,0.9802954801737973,1.0174983341931367,0.9934680204237394,1.0188673977697666,1.0051915735927677,0.9955888479327233,0.9938207802503215,1.0055946772516557,1.0105173816578503,0.9946042991989844,0.9850607918365065,1.0055920499095312,0.9906911763509331,1.0102948675796974,1.0024121984426468,0.9872855410705338,1.0239198817638888,1.0059616479316087,0.9752694285937671,1.0061545179265285,0.9871678965388953,0.9776856153604487,0.9560431101695871,0.9901265740145356,1.014648672862731,0.9551134963231823,1.0338745207249904,0.9609555893323665,0.9229240665843268,0.9230744848406924,1.0456981515264716,1.054526896632747,1.022764331893511,1.0530891816500163,1.0212289508268815,1.0669416219689392,1.0426366010560386,1.0237668382453995,1.0309100658037613,1.034209400994513,1.0259229559536036,0.9811109261137181,1.0357606036073304,1.04184216701777,1.057671426854993,1.045718678202714,1.0259019997007495
0.9955614578586759,0.9782498742873763,1.0147703744207999,0.9992833778194368,1.0118637807650448,0.9967669958606602,1.008029752292227,1.0120580894979174,0.9957339229383578,1.0027171151847563,0.9911466599517325,1.0036479437468937,0.9847861194052611,0.9951954493057572,0.9976652751266772,0.9685493847569341,1.0132121146036073,1.0139922729083082,0.9842984473855614,0.9925258435868439,0.9956070459264883,0.9690641030633338,1.002716401601154,0.993777594689194,0.966915913743987,0.9884564121021345,0.9792707981765512,0.9827096366230743,0.9518351945442066,1.0394369674902837,0.9611198544766679,0.9078539630644478,0.886806786599998,1.045848876174491,1.0349306015137034,1.0237022702084864,1.0383732073421592,0.9938675637525605,1.0601335445519475,1.0367422496721173,1.005051363675791,1.03945869025267,1.0129939894807893,1.012597678576682,0.974123840690087,1.0343007484312357,1.00570484668384,1.0363900064826321,0.992775945577494,1.0004858170150954
1.0008590946239893,0.9914118289349698,1.0125372703665152,1.0107845213231312,0.9994977477097444,1.024329672064506,1.010912823621379,1.0124294152935156,1.0023503154582079,1.0179100554733416,0.9904790550930272,1.0222232464037369,0.9990715421261899,1.017931256461981,1.0302726658749135,0.9826163287028941,1.0208484784900507,0.972067305751372,0.9724176679593001,0.9829514927254147,0.9851857312436433,0.9561435383320598,0.9970211992152237,0.9886457682993927,0.965688351826447,0.9833173267274633,0.9887430739208515,0.9780316566364238,0.9348686899156902,1.038697952348219,0.9659889105606314,0.9180247399572755,0.9064844518283074,1.0394952796794072,0.9985790258507871,1.024359269484084,1.0211592332563852,1.2552313298745505,1.052040729089179,1.0377829648405743,0.9679685172498979,0.9780530394260007,1.0174502994016374,1.0078150435896507,0.950586162451223,1.0371264417998582,1.0064791493710834,0.9893424196820192,0.9684606510672092,0.9838166137431027
0.9986758991351148,1.0111008892831286,0.9954956449872554,0.9988634027748728,0.9873249781960859,1.0056339678345199,1.0185147198781614,0.9614249967146941,0.9995292480054857,1.0016216225746526,0.9754415683112576,1.008843625738836,1.0027877624150499,1.011797164041848,1.0200990775545484,1.004202339916088,1.019981226339705,0.989733152452106,0.9860832821427156,1.0457000032420334,1.0008665464062003,0.9743300582722316,1.0112760083475523,0.9908356999676436,0.9766239780986805,0.948723625007196,1.001756487053413,1.0054380304659412,0.9655429965930346,1.0376241908788912,0.9807623223886346,0.9492002713465127,1.0069269460121044,1.051350040251512,1.006887474836194,1.0274595375251452,1.0242660505044283,1.265294026812642,1.051322516854286,1.0403403937476978,0.9760245350111642,0.9624255968818047,1.021944715338353,1.0157986209518912,0.9577336762296323,1.0221011411749197,1.039274611181336,1.0039004732410184,0.9803720792440428,0.9989628405078872
0.9970798857419602,1.0076095777987812,0.9800063158507185,0.9926435661329973,0.989034410978876,0.9818228610832477,1.0049770620927294,0.9628173185343152,0.9959456469256679,0.9918064621706464,0.9779853750851037,0.9819966635067193,0.9936294574262502,0.9862721430955332,0.9966286612252347,0.9939187996585618,1.0118401598530609,1.0033318655875245,0.982774038393298,0.9550840375058997,0.9964569629487262,0.9700149741605946,1.0062538283512745,0.9893545997332834,0.9779052628524929,0.9344550007352316,0.9902968323893497,0.9771260523866678,0.9873951650791963,1.0337502528830549,0.9762983514964805,0.9260557263034916,1.0069888607367061,1.0398441220506347,0.9989352592245124,1.0320385440964217,1.0227150410485204,0.9834834591601072,1.054840607665684,1.0334033063282109,0.9698641152446181,0.9598694099000139,1.0133934979332537,1.014308138565312,0.9604309776140153,1.0124828911806665,1.0153771768167168,1.0071270479161374,0.9497667743152842,1.0044312886652782
